ID	Title	Date	Language	Genre	averageRating	numVotes
6189418	Trippin'	1999-05-12	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/0219x_"": ""Indie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02b5_l"": ""Teen""}"	5.4	1166
6190765	Outside Ozona	1998-12-18	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}"	6.3	873
6190944	Mamba	1930-03-10	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama""}"	4.8	505
6193020	Mermaid Chronicles Part 1: She Creature	2001-12-20	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0g092b"": ""Monster movie"", ""/m/0qdzd"": ""B-movie"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film""}"	5.8	3317
6193625	Mondo Topless	1966-11-17	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hj3n07"": ""Culture & Society"", ""/m/0l4h_"": ""Mockumentary"", ""/m/04dnp5"": ""Mondo film"", ""/m/02nxfrh"": ""Adult""}"	5	1084
6194015	A Child Is Waiting	1963-01	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"	7.2	2481
6194624	Header	2006-08-12	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01585b"": ""Slasher""}"	4.5	391
6195949	Now You Know	2002	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0219x_"": ""Indie"", ""/m/01z4y"": ""Comedy""}"	8.5	6
6196826	Treasure Island	1950-06-22	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04xvh5"": ""Costume drama"", ""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}"	5.8	12
6196950	Cordélia	1980-02-07	"{""/m/064_8sq"": ""French Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/01f9r0"": ""Docudrama"", ""/m/05bh16v"": ""Courtroom Drama""}"	7.1	69
6197489	The Importance of Being Earnest	2002-05-17	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/04xvh5"": ""Costume drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	7.4	17
6199357	Kiss Me, Guido	1997	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hn10"": ""LGBT"", ""/m/0219x_"": ""Indie"", ""/m/0d63kt"": ""Gay"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/01z4y"": ""Comedy"", ""/m/04tkhfk"": ""Gay Themed""}"	6.1	1933
6201527	Intern Academy	2004	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0gf28"": ""Parody"", ""/m/01z4y"": ""Comedy""}"	5.5	2198
6201873	The Winslow Boy	1999	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/05bh16v"": ""Courtroom Drama""}"	7.3	7292
6201886	The Winslow Boy	1948-09-24	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"	7.3	7292
6203432	Batman: New Times	2005-01	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/0hcr"": ""Animation""}"	6.5	254
6209086	Sally	1929-12-23	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04t36"": ""Musical""}"	4.6	203
6209126	Reversal of Fortune	2005	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0jtdp"": ""Documentary""}"	7.2	14444
6209219	Covert One: The Hades Factor	2006	"{""/m/064_8sq"": ""French Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action""}"	5.8	1558
6210306	The Miracle Man	1919-08-29	"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}"	"{""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}"	6.2	126
6212003	Rare Birds	2001	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}"	6.4	1555
6212119	The Toxic Avenger Part III: The Last Temptation of Toxie	1989-11-24	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0g092b"": ""Monster movie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0gf28"": ""Parody"", ""/m/0qdzd"": ""B-movie"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0btmb"": ""Superhero"", ""/m/01q03"": ""Cult"", ""/m/01z4y"": ""Comedy"", ""/m/03npn"": ""Horror"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3n7f"": ""Horror Comedy""}"	4.4	4238
6214427	Charlotte's Web 2: Wilbur's Great Adventure	2003-03-18	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/0bj8m2"": ""Children's"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/04rlf"": ""Music"", ""/m/0hqxf"": ""Family Film""}"	4.5	618
6214495	Aap Ki Khatir	2006-08-25	"{""/m/03k50"": ""Hindi Language""}"	"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema"", ""/m/01chg"": ""Bollywood""}"	3.5	833
6218427	Moving McAllister	2007	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/04228s"": ""Road movie"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}"	5.3	3676
6218651	Lal Baadshah	1999-03-05	"{""/m/03k50"": ""Hindi Language""}"	"{""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}"	3.3	567
6219956	Susie Q	1996	"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy""}"	7.3	2703
6222273	Grilled	2006-07-11	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0vgkd"": ""Black comedy"", ""/m/0556j8"": ""Buddy film"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3nyp"": ""Workplace Comedy""}"	5.2	5322
6223567	The Man with the Golden Gun	1974-12-19	"{""/m/01r2l"": ""Chinese language"", ""/m/012w70"": ""Cantonese"", ""/m/02h40lc"": ""English Language"", ""/m/0c_v2"": ""Thai Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}"	6.8	93941
6224371	The Cavalier	1928-11-01	"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}"	"{""/m/06ppq"": ""Silent film"", ""/m/0hfjk"": ""Western"", ""/m/0219x_"": ""Indie""}"	5.5	13
6227263	Suffering Man's Charity	2007	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hn10"": ""LGBT"", ""/m/03npn"": ""Horror"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy""}"	4.5	779
6228324	Ask Father	1919-02-09	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}"	7	993
6228904	The Last Movie	1971-09-29	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure"", ""/m/03pgfj"": ""New Hollywood""}"	7	62
6231069	Wilder Napalm	1993	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy""}"	5.6	1502
6232753	Everyone Stares: The Police Inside Out	2006-01	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01j28z"": ""Rockumentary""}"	7.2	306
6233638	A Simple Plan	1998-12-11	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller""}"	7.5	62518
6234983	The Promotion	2008-03-09	"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/0219x_"": ""Indie"", ""/m/0hj3nyp"": ""Workplace Comedy"", ""/m/01z4y"": ""Comedy""}"	5.6	18025
6237571	David & Layla	2006	"{""/m/0b1g2"": ""Kurdish language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/0219x_"": ""Indie"", ""/m/0clz1b"": ""Slice of life story"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}"	5.4	844
6238106	The Darjeeling Limited	2007-08	"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language"", ""/m/01kbdv"": ""Tibetan languages"", ""/m/06x06"": ""Sanskrit Language"", ""/m/04306rv"": ""German Language""}"	"{""/m/03k9fj"": ""Adventure"", ""/m/04228s"": ""Road movie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}"	7.2	177723
6241436	Picture Perfect	1997-08-01	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}"	5.8	12
6242152	Gisaku	2005	"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/0hcr"": ""Animation""}"	5.7	288
6242323	Simon	2004-09-30	"{""/m/02bv9"": ""Dutch Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}"	7.1	79
6243001	Les Misérables	1982-10-20	"{""/m/064_8sq"": ""French Language""}"	"{""/m/07s9rl0"": ""Drama""}"	7.3	24
6244334	Van Helsing: The London Assignment	2004-05-11	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0g092b"": ""Monster movie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/0hcr"": ""Animation"", ""/m/02hmvc"": ""Short Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3m_c"": ""Costume Horror""}"	6.1	2890
6245744	On Broadway	2007-04-25	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0219x_"": ""Indie"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/0hqxf"": ""Family Film"", ""/m/02l7c8"": ""Romance Film""}"	6	277
6247686	Normal Adolescent Behavior	2007-09-01	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}"	5.3	2384
6248065	Castle Freak	1995-11-14	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0g092b"": ""Monster movie"", ""/m/0qdzd"": ""B-movie"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher""}"	5.9	6898
6254878	Superbad	2007-08-17	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0gsy3b"": ""Sex comedy"", ""/m/0556j8"": ""Buddy film"", ""/m/01q03"": ""Cult"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/02b5_l"": ""Teen""}"	7.6	513871
6256750	My Big Fat Independent Movie	2005-09-30	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0gf28"": ""Parody"", ""/m/0219x_"": ""Indie"", ""/m/01z4y"": ""Comedy""}"	3.2	1295
6256985	Teenage Caveman	2002	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0gf28"": ""Parody"", ""/m/06n90"": ""Science Fiction"", ""/m/015w9s"": ""Television movie""}"	3.4	2884
6257968	Something to Talk About	1995-08-04	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n0k"": ""Domestic Comedy""}"	5.7	12543
6258260	Diep	2005	"{""/m/02bv9"": ""Dutch Language""}"	"{""/m/07s9rl0"": ""Drama""}"	6.3	314
6258479	The Craic	1999-04-29	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04228s"": ""Road movie"", ""/m/06qm3"": ""Screwball comedy"", ""/m/01z4y"": ""Comedy""}"	5.6	544
6262095	Watermelon	2003	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama""}"	5.6	342
6267056	Chachi 420	1998	"{""/m/03k50"": ""Hindi Language""}"	"{""/m/01chg"": ""Bollywood"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}"	7.4	12342
6268341	Footy Legends	2006-08-03	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0219x_"": ""Indie""}"	5.8	445
6270685	Tiptoes	2003-09-08	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/0219x_"": ""Indie"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	4.4	4568
6274712	The Black Swan	1942-12-04	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03btsm8"": ""Action/Adventure"", ""/m/02qvnvs"": ""Swashbuckler films"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}"	6.8	3933
6276691	Enemy Mine	1985-12-20	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}"	6.9	42986
6283540	Bekhal's Tears	2005	"{""/m/0b1g2"": ""Kurdish language""}"	"{""/m/07s9rl0"": ""Drama""}"	6.1	26
6285350	Klamek ji bo Beko	1992	"{""/m/0b1g2"": ""Kurdish language""}"	"{""/m/07s9rl0"": ""Drama""}"	6.1	77
6288335	Cannon for Cordoba	1970-10	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}"	5.7	517
6288907	The Ballad of Little Jo	1993-08-20	"{""/m/02h40lc"": ""English Language""}"	"{""/m/017fp"": ""Biography"", ""/m/0219x_"": ""Indie"", ""/m/04xvlr"": ""Period piece"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04cb4x"": ""Revisionist Western"", ""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3n34"": ""Feminist Film""}"	6.7	1389
6298192	Song of Russia	1944-02-10	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/05swd"": ""Propaganda film"", ""/m/082gq"": ""War film""}"	6	244
6299060	Lorna	1964-09-11	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02nxfrh"": ""Adult"", ""/m/0219x_"": ""Indie"", ""/m/06b0n3"": ""Sexploitation""}"	7.1	9
6299214	Inteha	2003-10-24	"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}"	5.7	54
6299822	American Hardcore	2006-09-22	"{""/m/02h40lc"": ""English Language""}"	"{""/m/017fp"": ""Biography"", ""/m/04rlf"": ""Music"", ""/m/05r6t"": ""Punk rock"", ""/m/01j28z"": ""Rockumentary"", ""/m/0jtdp"": ""Documentary""}"	7.4	3281
6300110	Americano	2005-01-07	"{""/m/02h40lc"": ""English Language""}"	"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}"	4.4	244
6301488	April's Shower	2006-01-13	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/0hn10"": ""LGBT"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/0219x_"": ""Indie"", ""/m/0d63kt"": ""Gay"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/02l7c8"": ""Romance Film""}"	5	669
6302496	Finders Keepers, Lovers Weepers!	1968-05-08	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction""}"	5.5	465
6304360	Ask the Dust	2006	"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/068d7h"": ""Romantic drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/060__y"": ""Film adaptation""}"	5.8	9154
6305925	The Astronaut Farmer	2006-10-15	"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/06n90"": ""Science Fiction"", ""/m/09n5t_"": ""Americana"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure"", ""/m/0219x_"": ""Indie""}"	6.3	21949
6306342	Sexo con Amor	2003	"{""/m/06nm1"": ""Spanish Language""}"	"{""/m/0hn10"": ""LGBT"", ""/m/06cvj"": ""Romantic comedy"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	6.2	2477
6306849	Cleopatra	1999-05-23	"{""/m/02h40lc"": ""English Language""}"	"{""/m/017fp"": ""Biography"", ""/m/04xvh5"": ""Costume drama"", ""/m/06l3bl"": ""Epic"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}"	5.9	13
6309072	Robin Hood	1991	"{""/m/02h40lc"": ""English Language""}"	"{""/m/03btsm8"": ""Action/Adventure"", ""/m/02qvnvs"": ""Swashbuckler films"", ""/m/015w9s"": ""Television movie"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama""}"	5.3	62011
6311923	The Egyptian	1954-08-24	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04xvlr"": ""Period piece"", ""/m/02p0szs"": ""Historical fiction"", ""/m/07s9rl0"": ""Drama""}"	6.6	3497
6312980	Brewster's Millions	1985-05-22	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06qm3"": ""Screwball comedy"", ""/m/01z4y"": ""Comedy""}"	6.5	35073
6315178	Naresuan	2006	"{""/m/0c_v2"": ""Thai Language""}"	"{""/m/03bxz7"": ""Biographical film""}"	7	584
6317013	The Heart of the Game	2006-06-09	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01z02hx"": ""Sports"", ""/m/0hj3n07"": ""Culture & Society"", ""/m/017fp"": ""Biography"", ""/m/0hj3n4b"": ""Gender Issues"", ""/m/0jtdp"": ""Documentary""}"	7.5	909
6317956	Iron Will	1994-01-14	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hqxf"": ""Family Film"", ""/m/0bj8m2"": ""Children's"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure"", ""/m/02h8pkk"": ""Family Drama""}"	6.4	29
6320176	The Trench	1999	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/082gq"": ""War film""}"	6	2551
6320542	Invincible	2006-08-25	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01z02hx"": ""Sports"", ""/m/04xvlr"": ""Period piece"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama""}"	4.3	42
6322029	Goldfinger	1964-09-17	"{""/m/01r2l"": ""Chinese language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/02kdv5l"": ""Action"", ""/m/0lsxr"": ""Crime Fiction""}"	7.7	169669
6322722	Broken Bridges	2006-09-08	"{""/m/02h40lc"": ""English Language""}"	"{""/m/04rlf"": ""Music"", ""/m/07s9rl0"": ""Drama""}"	6.1	1605
6323333	Kilomètre zéro	2005	"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/0b1g2"": ""Kurdish language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}"	6	435
6324060	Vodka Lemon	2004-10-01	"{""/m/064_8sq"": ""French Language"", ""/m/0b1g2"": ""Kurdish language"", ""/m/06b_j"": ""Russian Language"", ""/m/0xrg"": ""Armenian Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/05mrx8"": ""Political satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/0cshrf"": ""Political cinema"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03mqtr"": ""Political drama""}"	6.8	1915
6325875	Duane Hopwood	2005	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}"	6.6	2203
6326220	Sinner	2007	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}"	7.2	69
6328860	Fatwa	2006-03-24	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/02qfv5d"": ""Political thriller""}"	6.7	54
6329365	2:37	2006	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema""}"	6.8	6935
6331931	Mater and the Ghostlight	2006	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3myq"": ""Children's/Family""}"	6.6	7318
6334524	Moondance Alexander	2007-10	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0hj3mtj"": ""Animal Picture"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z02hx"": ""Sports"", ""/m/01j1n2"": ""Coming of age"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/02b5_l"": ""Teen""}"	6.2	1208
6335006	Modesty Blaise	1966-05	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0gf28"": ""Parody"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/0bkbm"": ""Spy""}"	5.7	33
6335418	Harsh Times	2005-09-11	"{""/m/02hwhyv"": ""Korean Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/0219x_"": ""Indie"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}"	6.9	62603
6335765	Feedin' the Kiddie	1957-06-07	"{""/m/02h40lc"": ""English Language""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}"	7.2	394
6337456	Love 101	2000	"{""/m/02h40lc"": ""English Language""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}"	4.7	131
6339198	Hot Boyz	2000-03-14	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0219x_"": ""Indie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}"	4.3	1012
6342627	Ted Bundy	2002-07-26	"{""/m/02h40lc"": ""English Language""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama""}"	5.8	7199
